ts,o,h,l,c
1788875066,617.8400,617.8500,617.8400,617.8500
1788875069,617.9900,618.0800,617.9900,618.0800
1788875071,618.1000,618.1000,618.0000,618.0000
1788875073,618.2600,618.3200,618.2600,618.3200
1788875075,618.2400,618.4200,618.2300,618.4200
1788875083,618.0800,618.0800,617.9200,617.9200
1788875086,617.9600,617.9900,617.9600,617.9900
1788875088,618.2300,618.5000,618.2300,618.5000
1788875089,618.4600,618.7500,618.4600,618.7500
1788875090,618.6000,618.6000,618.5900,618.5900
1788875095,618.5300,618.5300,618.4700,618.4700
1788875098,618.5400,618.6500,618.4600,618.6300
1788875099,618.7100,618.7100,618.7100,618.7100
1788875100,618.7000,618.7000,618.4600,618.4600
1788875101,618.3300,618.3300,618.3200,618.3200
1788875102,618.3100,618.3100,618.1600,618.2400
1788875103,618.3300,618.3300,618.3300,618.3300
1788875104,618.2000,618.2000,618.1600,618.1600
1788875105,618.3000,618.4300,618.3000,618.4300
1788875108,618.6100,618.9800,618.6100,618.9800
1788875110,618.7900,619.0700,618.7100,619.0700
1788875111,619.1600,619.1600,619.1600,619.1600
1788875112,619.1500,619.1500,619.1500,619.1500
1788875114,619.0300,619.0300,619.0300,619.0300
1788875117,619.1500,619.3600,619.1500,619.3600
1788875119,619.2700,619.2700,619.2700,619.2700
1788875120,619.2100,619.2700,619.1500,619.2700
1788875121,619.3600,619.4200,619.3600,619.4200
1788875126,619.3300,619.3300,619.3300,619.3300
1788875127,619.1700,619.2600,619.1600,619.2600
1788875129,619.1800,619.2900,619.1800,619.2900
1788875130,619.1800,619.3000,619.1600,619.3000
1788875131,619.2200,619.2350,619.1600,619.2350
1788875132,619.1600,619.2100,619.0800,619.2100
1788875134,619.0800,619.0800,618.9500,619.0700
1788875135,619.0700,619.0700,618.9800,618.9800
1788875136,618.9800,618.9800,618.6500,618.6500
1788875137,618.7100,618.9000,618.7100,618.9000
1788875145,618.9700,619.0000,618.9700,619.0000
1788875149,618.5900,618.5900,618.4200,618.4200
1788875153,618.4900,618.5100,618.3800,618.3800
1788875154,618.3800,618.3800,618.3800,618.3800
1788875157,618.5700,618.5900,618.5700,618.5900
1788875158,618.4600,618.4600,618.4600,618.4600
1788875160,618.4900,618.7100,618.3000,618.4500
1788875163,618.4000,618.4000,618.4000,618.4000
1788875164,618.2700,618.2700,618.2700,618.2700
1788875165,618.2400,618.2400,618.2400,618.2400
1788875166,618.1400,618.1400,618.1400,618.1400
