ts,o,h,l,c
1788269906,317.5900,317.5900,317.5900,317.5900
1788269907,317.5900,317.5900,317.4900,317.5300
1788269910,317.5300,317.5300,317.4400,317.4700
1788269912,317.5000,317.5500,317.5000,317.5500
1788269913,317.5900,317.6200,317.5600,317.6100
1788269914,317.6100,317.6100,317.5600,317.5600
1788269915,317.5400,317.5400,317.5300,317.5300
1788269916,317.5300,317.5400,317.5000,317.5000
1788269917,317.5150,317.5150,317.4800,317.4800
1788269918,317.5100,317.5100,317.5100,317.5100
1788269919,317.5300,317.5800,317.5200,317.5700
1788269920,317.4700,317.4700,317.4700,317.4700
1788269921,317.5000,317.5150,317.5000,317.5100
1788269922,317.5100,317.5300,317.4600,317.5300
1788269925,317.5400,317.5500,317.5300,317.5500
1788269926,317.5200,317.7300,317.5200,317.6900
1788269927,317.6800,317.6800,317.6500,317.6500
1788269928,317.6200,317.6200,317.6200,317.6200
1788269929,317.5800,317.5900,317.5700,317.5700
1788269930,317.5900,317.6000,317.4700,317.5300
1788269931,317.4800,317.4800,317.4800,317.4800
1788269932,317.5200,317.5800,317.4300,317.4700
1788269933,317.4800,317.4800,317.4800,317.4800
1788269934,317.4400,317.5800,317.3700,317.5400
1788269936,317.5600,317.7900,317.5600,317.7900
1788269937,317.8000,317.8100,317.7800,317.7800
1788269938,317.8000,317.8000,317.8000,317.8000
1788269940,317.8500,317.9500,317.6900,317.7100
1788269941,317.7400,317.7800,317.7400,317.7800
1788269942,317.7900,317.7900,317.7700,317.7700
1788269943,317.7600,317.7600,317.7500,317.7500
1788269944,317.7500,317.9800,317.7500,317.9800
1788269945,317.9800,317.9800,317.9800,317.9800
1788269946,317.9500,317.9600,317.9300,317.9300
1788269950,317.9000,317.9000,317.9000,317.9000
1788269951,317.8700,317.8700,317.8600,317.8600
1788269952,317.8300,317.8300,317.8150,317.8150
1788269953,317.8500,317.8600,317.8350,317.8350
1788269955,317.8000,317.8000,317.7800,317.7850
1788269957,317.8400,317.8700,317.8400,317.8700
1788269958,317.8800,317.8800,317.8400,317.8400
1788269960,317.8300,317.8700,317.8100,317.8700
1788269962,317.8650,317.9000,317.8300,317.8750
1788269963,317.8600,317.8600,317.8600,317.8600
1788269964,317.8300,317.9000,317.8300,317.9000
1788269965,317.9100,317.9100,317.9100,317.9100
1788269967,317.8850,317.8850,317.6900,317.7700
1788269968,317.8000,317.8900,317.8000,317.8600
1788269969,317.8100,317.8400,317.8100,317.8400
1788269971,317.8450,317.8450,317.8400,317.8400
1788269974,317.8500,317.9000,317.8500,317.8800
1788269975,317.8900,317.8900,317.8600,317.8600
1788269976,317.8900,317.9300,317.8900,317.9300
1788269977,317.9200,317.9200,317.9200,317.9200
1788269978,317.9300,317.9300,317.9300,317.9300
1788269979,317.9250,317.9500,317.9250,317.9500
1788269980,317.9400,317.9400,317.9400,317.9400
1788269981,317.9200,317.9200,317.9000,317.9000
1788269982,317.9200,317.9600,317.9200,317.9400
1788269983,317.9300,318.1100,317.8900,318.0700
1788269984,318.0600,318.0800,317.9800,317.9800
1788269985,317.9950,318.0200,317.9950,318.0200
1788269986,318.0600,318.0700,318.0200,318.0700
1788269987,318.0600,318.1000,318.0600,318.0900
1788269988,318.0800,318.1000,318.0800,318.1000
1788269989,318.1200,318.1700,318.1200,318.1600
1788269990,318.1800,318.1800,318.1650,318.1650
1788269991,318.1500,318.1500,318.0500,318.0500
1788269992,318.0800,318.0800,318.0800,318.0800
1788269993,318.1500,318.1600,318.1500,318.1600
1788269994,318.1500,318.1500,318.1400,318.1400
1788269995,318.1700,318.1900,318.1700,318.1700
1788269996,318.1700,318.1700,318.1200,318.1200
1788269997,318.1500,318.1500,318.0900,318.1200
1788269998,318.1400,318.1500,318.1400,318.1400
1788269999,318.1900,318.2500,318.1900,318.2000
1788270000,318.1700,318.1850,317.8300,317.8600
1788270001,317.8800,318.0300,317.8800,318.0100
1788270002,318.0100,318.0100,318.0100,318.0100
1788270003,318.0000,318.0000,318.0000,318.0000
1788270004,318.0500,318.0500,317.9950,317.9950
1788270005,318.0000,318.0000,317.9800,317.9800
1788270006,318.0000,318.0100,317.9600,317.9700
1788270007,317.9700,317.9700,317.9700,317.9700
1788270008,317.9800,317.9900,317.9800,317.9900
1788270009,318.0050,318.0050,317.9150,317.9150
1788270010,317.8700,317.8900,317.8400,317.8600
1788270012,317.9100,317.9100,317.8900,317.8900
1788270013,317.8600,317.8600,317.8600,317.8600
1788270015,317.8500,317.8500,317.7750,317.7750
1788270016,317.7850,317.7850,317.7700,317.7700
1788270017,317.7600,317.8500,317.7600,317.8400
1788270018,317.8100,317.8100,317.7200,317.7450
1788270020,317.7700,317.7800,317.7700,317.7800
1788270024,317.7900,317.8050,317.7900,317.7900
1788270025,317.8000,317.8000,317.7800,317.7800
1788270026,317.7500,317.7800,317.7500,317.7700
1788270027,317.8000,317.8600,317.8000,317.8600
1788270028,317.8500,317.8700,317.8500,317.8700
1788270029,317.8600,317.8600,317.8400,317.8400
1788270030,317.8500,317.9300,317.8500,317.9300
1788270031,317.9500,317.9650,317.9500,317.9500
1788270032,317.9300,317.9300,317.8100,317.8100
1788270033,317.7800,317.8000,317.7700,317.8000
1788270035,317.8300,317.8700,317.8300,317.8700
1788270037,317.9200,317.9200,317.9200,317.9200
1788270038,317.9300,317.9900,317.9300,317.9900
1788270039,318.0000,318.1400,318.0000,318.1400
1788270040,318.1700,318.1700,318.1600,318.1700
1788270041,318.1800,318.2000,318.1800,318.1800
1788270042,318.1800,318.1800,318.1600,318.1600
1788270043,318.1600,318.1600,318.1200,318.1200
1788270045,318.1600,318.1600,318.1100,318.1300
1788270046,318.1400,318.1400,318.1000,318.1000
1788270047,318.1500,318.2200,318.1500,318.2200
1788270049,318.2400,318.2500,318.2300,318.2300
1788270050,318.2300,318.2300,318.2200,318.2200
1788270051,318.1800,318.1800,318.1800,318.1800
1788270052,318.1700,318.1700,318.1500,318.1600
1788270053,318.1800,318.2800,318.1800,318.2800
1788270054,318.2700,318.2700,318.2200,318.2200
1788270055,318.2500,318.2900,318.2500,318.2700
1788270057,318.2800,318.3800,318.2700,318.3500
1788270058,318.4000,318.4300,318.3400,318.3400
1788270060,318.3600,318.3600,318.2500,318.2500
1788270061,318.2600,318.3100,318.2600,318.2900
